caseid,Trip number,Purpose_category,Date,Day of week,Start time - first hour,Main mode,Distance (km),Travel Time (minutes),Distance (miles) - rounded,Distance category,Origin eastings,Origin northings,Destination eastings,Destination northings,Travel time source (stated / calculated),Weight_2,trip_number_numeric,potential_duplicate_flag,date_day_mismatch_flag,distance_category_zero_flag,distance_category_review_flag,zero_distance_flag,mode_distance_review_flag,trip_internal_gap_flag,trip_starts_above_1_flag,valid_distance,distance_analysis_valid,valid_travel_time,travel_time_source,valid_od_geometry,same_origin_destination_flag,od_straight_line_km,reported_to_straight_line_ratio,spatial_distance_review_flag,origin_lta,destination_lta,od_scope,mode_group,distance_band,distance_band_order,start_hour,time_band,day_type,is_car_van,is_car_driver,is_car_passenger,is_active_wheeling,is_public_transport,is_short_trip,is_mid_distance_trip,is_short_car,is_mid_car,is_mid_public_transport,respondent_trip_count,validated_chain_member,short_car_chain_status,ModeKey,PurposeKey,DistanceKey,DateKey,TimeKey,OriginLTAKey,DestinationLTAKey
6438505278,$trip1pipe,leisure,2024-11-20,Wednesday,9.0,Walking,0.823013,9.876156,0.5,1,572809.0,170166.0,573154.0,170266.0,stated,0.5980666697861253,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.3592005011132362,2.291235667682293,False,Medway,Medway,Within same LTA,Active / wheeling,Under 1 mile,1,9.0,06:00-10:00,Weekday,False,False,False,True,False,True,False,False,False,False,2,False,,15.0,4,1.0,20241120.0,10.0,7.0,7.0
6438505278,$trip2pipe,leisure,2024-11-20,Wednesday,14.0,Walking,0.823013,9.876156,0.5,1,572809.0,170166.0,573154.0,170266.0,stated,0.5980666697861253,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.3592005011132362,2.291235667682293,False,Medway,Medway,Within same LTA,Active / wheeling,Under 1 mile,1,14.0,10:00-15:00,Weekday,False,False,False,True,False,True,False,False,False,False,2,False,,15.0,4,1.0,20241120.0,15.0,7.0,7.0
6438505298,$trip1pipe,leisure,2024-11-23,Saturday,16.0,Car/ van (as the driver),1.907067,4.946812,1.0,2,466281.0,101604.0,466508.0,100156.0,stated,0.8037128139489775,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.465685164010334,1.301143688172417,False,Portsmouth,Portsmouth,Within same LTA,Car / van,1 to <2 miles,2,16.0,15:00-19:00,Weekend,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,4,2.0,20241123.0,17.0,9.0,9.0
6438505328,$trip1pipe,leisure,2024-11-22,Friday,17.0,Car/ van (as the driver),2.581525,5.709538,1.5,2,496350.0,181706.0,494759.0,182578.0,stated,1.288153842242014,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.8142946287745,1.4228808039539536,False,Slough,Slough,Within same LTA,Car / van,1 to <2 miles,2,17.0,15:00-19:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,4,2.0,20241122.0,18.0,11.0,11.0
6438505374,$trip1pipe,leisure,2024-11-24,Sunday,15.0,Car/ van (as the driver),252.913204,165.47308,155.0,8,507238.0,171172.0,415551.0,350227.0,stated,1.211177168258451,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,201.16460671301,1.2572450399329775,False,Surrey,Outside TfSE,Outbound,Car / van,100+ miles,8,15.0,15:00-19:00,Weekend,True,True,False,False,False,False,False,False,False,False,2,False,,2.0,4,8.0,20241124.0,16.0,13.0,8.0
6438505374,$trip2pipe,leisure,2024-11-24,Sunday,10.0,Car/ van (as a passenger),4.237402,8.304571,2.5,3,507238.0,171172.0,509124.0,173850.0,stated,1.211177168258451,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.2754663790062017,1.293678978712539,False,Surrey,Outside TfSE,Outbound,Car / van,2 to <5 miles,3,10.0,10:00-15:00,Weekend,True,False,True,False,False,True,False,True,False,False,2,False,Not identified in validated chain,1.0,4,3.0,20241124.0,11.0,13.0,8.0
6438505376,$trip1pipe,commute,2024-11-18,Monday,7.0,Car/ van (as the driver),5.195361,9.576671,3.0,3,484250.0,147259.0,486188.0,150860.0,stated,1.6946236777915988,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,4.089381982647256,1.2704513841078722,False,Surrey,Hampshire,Between TfSE LTAs,Car / van,2 to <5 miles,3,7.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,2,3.0,20241118.0,8.0,13.0,4.0
6438505388,$trip1pipe,leisure,2024-11-18,Monday,16.0,Car/ van (as the driver),,,0.0,0,,,,,stated,1.2813745515661543,1,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Car / van,,0,16.0,15:00-19:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,4,,20241118.0,17.0,,
6438505400,$trip1pipe,leisure,2024-11-23,Saturday,15.0,Car/ van (as the driver),41.569809,32.119182,25.0,6,533445.0,156409.0,506529.0,158315.0,stated,1.0660809029424296,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,26.983400304631733,1.5405697032506498,False,Surrey,Surrey,Within same LTA,Car / van,25 to <50 miles,6,15.0,15:00-19:00,Weekend,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,4,6.0,20241123.0,16.0,13.0,13.0
6438505410,$trip1pipe,shopping,2024-11-24,Sunday,13.0,Car/ van (as the driver),22.523332,19.789106,14.0,5,489570.0,132689.0,474702.0,123313.0,stated,1.211177168258451,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,17.577451464873967,1.2813764296268817,False,Surrey,Hampshire,Between TfSE LTAs,Car / van,10 to <25 miles,5,13.0,10:00-15:00,Weekend,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,7,5.0,20241124.0,14.0,13.0,4.0
6438505442,$trip1pipe,shopping,2024-11-22,Friday,11.0,Walking,0.503751,6.045011999999999,0.0,1,521461.0,105391.0,521874.0,105249.0,stated,1.1826830250215286,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.4367298936413673,1.1534612293191655,False,West Sussex,West Sussex,Within same LTA,Active / wheeling,Under 1 mile,1,11.0,10:00-15:00,Weekday,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,7,1.0,20241122.0,12.0,15.0,15.0
6438505452,$trip1pipe,leisure,2024-11-24,Sunday,10.0,Walking,2.939909,35.278908,1.5,2,539035.0,139298.0,539695.0,137942.0,stated,1.1249573631037677,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.5080901829797844,1.9494251956412405,False,West Sussex,West Sussex,Within same LTA,Active / wheeling,1 to <2 miles,2,10.0,10:00-15:00,Weekend,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,4,2.0,20241124.0,11.0,15.0,15.0
6438539792,$trip1pipe,commute,2024-11-22,Friday,7.0,Rail,44.286506,37.95986228571429,30.0,6,495209.0,167573.0,529354.0,182157.0,stated,0.836337228173492,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,37.12915405715568,1.1927690550618657,False,Windsor and Maidenhead,Outside TfSE,Outbound,Public transport,25 to <50 miles,6,7.0,06:00-10:00,Weekday,False,False,False,False,True,False,False,False,False,False,1,False,,12.0,2,6.0,20241122.0,8.0,16.0,8.0
6438552720,$trip1pipe,shopping,2024-11-22,Friday,12.0,Car/ van (as a passenger),2.488586,5.181891,1.5,2,621303.0,136177.0,621765.0,137631.0,stated,1.056046601343934,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.525634294318268,1.6311812137862491,False,Kent,Kent,Within same LTA,Car / van,1 to <2 miles,2,12.0,10:00-15:00,Weekday,True,False,True,False,False,True,False,True,False,False,1,False,Not identified in validated chain,1.0,7,2.0,20241122.0,13.0,6.0,6.0
6438553710,$trip1pipe,shopping,2024-11-23,Saturday,11.0,Car/ van (as the driver),3.377285,6.2393,2.0,3,487537.0,168433.0,487738.0,166714.0,stated,0.3395542145888387,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.7307114144189375,1.951385408256452,False,Bracknell Forest,Bracknell Forest,Within same LTA,Car / van,2 to <5 miles,3,11.0,10:00-15:00,Weekend,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,7,3.0,20241123.0,12.0,1.0,1.0
6438553722,$trip1pipe,personal business,2024-11-21,Thursday,6.0,Car/ van (as the driver),6.468874,8.314728,4.0,3,488155.0,171090.0,492734.0,168742.0,stated,0.5510274116972647,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,5.145905654012712,1.2570914499677337,False,Bracknell Forest,Windsor and Maidenhead,Between TfSE LTAs,Car / van,2 to <5 miles,3,6.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,5,False,Not identified in validated chain,2.0,6,3.0,20241121.0,7.0,1.0,16.0
6438553722,$trip2pipe,commute,2024-11-21,Thursday,8.0,Car/ van (as the driver),43.448908,36.748759,25.0,6,488155.0,171090.0,463855.0,151915.0,stated,0.5510274116972647,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,30.95433128012944,1.40364550623942,False,Bracknell Forest,Hampshire,Between TfSE LTAs,Car / van,25 to <50 miles,6,8.0,06:00-10:00,Weekday,True,True,False,False,False,False,False,False,False,False,5,False,,2.0,2,6.0,20241121.0,9.0,1.0,4.0
6438553722,$trip3pipe,personal business,2024-11-21,Thursday,5.0,Car/ van (as the driver),6.468874,8.314728,4.0,3,488155.0,171090.0,492734.0,168742.0,stated,0.5510274116972647,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,5.145905654012712,1.2570914499677337,False,Bracknell Forest,Windsor and Maidenhead,Between TfSE LTAs,Car / van,2 to <5 miles,3,5.0,00:00-06:00,Weekday,True,True,False,False,False,True,False,True,False,False,5,False,Not identified in validated chain,2.0,6,3.0,20241121.0,6.0,1.0,16.0
6438553722,$trip4pipe,shopping,2024-11-21,Thursday,6.0,Car/ van (as the driver),1.014164,2.196607,0.5,1,488155.0,171090.0,488298.0,170457.0,stated,0.5510274116972647,4,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.648951461975393,1.5627732726156571,False,Bracknell Forest,Bracknell Forest,Within same LTA,Car / van,Under 1 mile,1,6.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,5,False,Not identified in validated chain,2.0,7,1.0,20241121.0,7.0,1.0,1.0
6438553722,$trip5pipe,leisure,2024-11-21,Thursday,7.0,Car/ van (as the driver),37.370776,34.250119,25.0,5,488155.0,171090.0,513514.0,171105.0,stated,0.5510274116972647,5,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,25.359004436294416,1.4736688931886477,False,Bracknell Forest,Outside TfSE,Outbound,Car / van,10 to <25 miles,5,7.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,5,False,,2.0,4,5.0,20241121.0,8.0,1.0,8.0
6438555884,$trip1pipe,shopping,2024-11-23,Saturday,10.0,Car/ van (as the driver),34.713668,41.315777,20.0,5,583615.0,150303.0,558766.0,139781.0,stated,1.056046601343934,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,26.984908467511985,1.2864104409245234,False,Kent,Kent,Within same LTA,Car / van,10 to <25 miles,5,10.0,10:00-15:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,True,,2.0,7,5.0,20241123.0,11.0,6.0,6.0
6438555884,$trip2pipe,leisure,2024-11-23,Saturday,11.0,Car/ van (as the driver),28.912868,34.396097,18.0,5,558766.0,139781.0,578432.0,150629.0,stated,1.056046601343934,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,22.45953383309636,1.287331616713879,False,Kent,Kent,Within same LTA,Car / van,10 to <25 miles,5,11.0,10:00-15:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,True,,2.0,4,5.0,20241123.0,12.0,6.0,6.0
6438555884,$trip3pipe,leisure,2024-11-23,Saturday,13.0,Car/ van (as the driver),38.065116,41.77205,25.0,5,558766.0,139781.0,591497.0,138143.0,stated,1.056046601343934,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,32.771960652362566,1.1615147596381556,False,Kent,Kent,Within same LTA,Car / van,10 to <25 miles,5,13.0,10:00-15:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,False,,2.0,4,5.0,20241123.0,14.0,6.0,6.0
6438555894,$trip1pipe,shopping,2024-11-24,Sunday,10.0,Car/ van (as a passenger),16.640581,23.152595,10.0,5,633191.0,157685.0,639643.0,167798.0,stated,1.5321773790843272,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,11.9958773334842,1.3871916607175532,False,Kent,Kent,Within same LTA,Car / van,10 to <25 miles,5,10.0,10:00-15:00,Weekend,True,False,True,False,False,False,True,False,True,False,1,False,,1.0,7,5.0,20241124.0,11.0,6.0,6.0
6438555914,$trip1pipe,leisure,2024-11-19,Tuesday,9.0,Car/ van (as a passenger),2.645439,7.211605,1.5,2,613540.0,156589.0,615059.0,157658.0,stated,1.1503914594415412,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.8574504031063657,1.4242312987608263,False,Kent,Kent,Within same LTA,Car / van,1 to <2 miles,2,9.0,06:00-10:00,Weekday,True,False,True,False,False,True,False,True,False,False,5,True,Part of validated chain,1.0,4,2.0,20241119.0,10.0,6.0,6.0
6438555914,$trip2pipe,commute,2024-11-19,Tuesday,10.0,Car/ van (as a passenger),1.932381,4.628166,1.0,2,615059.0,157658.0,613979.0,157224.0,stated,1.1503914594415412,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.1639398609893896,1.6602069099664722,False,Kent,Kent,Within same LTA,Car / van,1 to <2 miles,2,10.0,10:00-15:00,Weekday,True,False,True,False,False,True,False,True,False,False,5,True,Part of validated chain,1.0,2,2.0,20241119.0,11.0,6.0,6.0
6438555914,$trip3pipe,other,2024-11-19,Tuesday,11.0,Car/ van (as a passenger),1.093442,2.837882,0.5,1,613979.0,157224.0,613540.0,156589.0,stated,1.1503914594415412,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.7719753882087174,1.4164208039549162,False,Kent,Kent,Within same LTA,Car / van,Under 1 mile,1,11.0,10:00-15:00,Weekday,True,False,True,False,False,True,False,True,False,False,5,True,Part of validated chain,1.0,5,1.0,20241119.0,12.0,6.0,6.0
6438555914,$trip4pipe,leisure,2024-11-19,Tuesday,12.0,Car/ van (as a passenger),4.707136,12.184735,2.5,3,613540.0,156589.0,616248.0,159269.0,stated,1.1503914594415412,4,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.809942781722581,1.2354873208546648,False,Kent,Kent,Within same LTA,Car / van,2 to <5 miles,3,12.0,10:00-15:00,Weekday,True,False,True,False,False,True,False,True,False,False,5,True,Part of validated chain,1.0,4,3.0,20241119.0,13.0,6.0,6.0
6438555914,$trip5pipe,shopping,2024-11-19,Tuesday,2.0,Car/ van (as the driver),0.722172,2.410598,0.0,1,613540.0,156589.0,613681.0,157028.0,stated,1.1503914594415412,5,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.4610878441251732,1.5662351744930176,False,Kent,Kent,Within same LTA,Car / van,Under 1 mile,1,2.0,00:00-06:00,Weekday,True,True,False,False,False,True,False,True,False,False,5,False,Not identified in validated chain,2.0,7,1.0,20241119.0,3.0,6.0,6.0
6438556044,$trip1pipe,leisure,2024-11-18,Monday,8.0,Car/ van (as the driver),1.47744,3.037599,0.5,1,580992.0,109972.0,580851.0,109391.0,stated,0.9495350122714192,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.5978645331511144,2.4711952592554387,False,East Sussex,East Sussex,Within same LTA,Car / van,Under 1 mile,1,8.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,2,True,Part of validated chain,2.0,4,1.0,20241118.0,9.0,3.0,3.0
6438556044,$trip2pipe,leisure,2024-11-18,Monday,10.0,Car/ van (as the driver),5.345807,10.065219,3.0,3,580851.0,109391.0,576431.0,108008.0,stated,0.9495350122714192,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,4.631316119635972,1.1542738310033969,False,East Sussex,East Sussex,Within same LTA,Car / van,2 to <5 miles,3,10.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,2,True,Part of validated chain,2.0,4,3.0,20241118.0,11.0,3.0,3.0
6438556056,$trip1pipe,shopping,2024-11-19,Tuesday,9.0,Car/ van (as a passenger),305.75327,195.915736,190.0,8,563502.0,101269.0,363883.0,190089.0,stated,1.1267691394855877,1,False,False,False,False,False,True,False,False,True,False,True,stated,True,False,218.48738535897212,1.399409258789248,False,East Sussex,Outside TfSE,Outbound,Car / van,100+ miles,8,9.0,06:00-10:00,Weekday,True,False,True,False,False,False,False,False,False,False,1,False,,1.0,7,8.0,20241119.0,10.0,3.0,8.0
6438556062,$trip1pipe,shopping,2024-11-22,Friday,11.0,Public bus service,9.787212,23.489308800000003,6.0,4,460244.0,84490.0,459355.0,92600.0,stated,0.2972751561378214,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,8.15857959451276,1.199622052664978,False,Isle of Wight,Isle of Wight,Within same LTA,Public transport,5 to <10 miles,4,11.0,10:00-15:00,Weekday,False,False,False,False,True,False,True,False,False,True,1,False,,11.0,7,4.0,20241122.0,12.0,5.0,5.0
6438556070,$trip1pipe,leisure,2024-11-24,Sunday,14.0,Walking,0.765496,9.185952,0.5,1,449276.0,95461.0,448803.0,95049.0,stated,0.3724042713453069,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.6272742621852103,1.2203529558717618,False,Isle of Wight,Isle of Wight,Within same LTA,Active / wheeling,Under 1 mile,1,14.0,10:00-15:00,Weekend,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,4,1.0,20241124.0,15.0,5.0,5.0
6438556110,$trip1pipe,personal business,2024-11-20,Wednesday,14.0,Car/ van (as the driver),48.500316,46.751084,30.0,6,462309.0,106070.0,502778.0,101633.0,stated,0.7924745498196905,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,40.71150856944507,1.1913170920028398,False,Portsmouth,West Sussex,Between TfSE LTAs,Car / van,25 to <50 miles,6,14.0,10:00-15:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,6,6.0,20241120.0,15.0,9.0,15.0
6438556134,$trip1pipe,commute,2024-11-20,Wednesday,10.0,Rail,66.843042,57.294036,40.0,6,471583.0,172774.0,530029.0,180385.0,stated,0.5189188597300152,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,58.93947944289973,1.1340962395970462,False,Reading,Outside TfSE,Outbound,Public transport,25 to <50 miles,6,10.0,10:00-15:00,Weekday,False,False,False,False,True,False,False,False,False,False,1,False,,12.0,2,6.0,20241120.0,11.0,10.0,8.0
6438561216,$trip1pipe,education,2024-11-22,Friday,8.0,Car/ van (as a passenger),3.8284,7.739021,2.0,3,577938.0,166978.0,580690.0,165792.0,stated,0.6659115884464398,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.996681497923995,1.2775465135858424,False,Medway,Medway,Within same LTA,Car / van,2 to <5 miles,3,8.0,06:00-10:00,Weekday,True,False,True,False,False,True,False,True,False,False,2,False,Not identified in validated chain,1.0,3,3.0,20241122.0,9.0,7.0,7.0
6438561216,$trip2pipe,commute,2024-11-22,Friday,18.0,Walking,0.305962,3.671544,0.0,1,577938.0,166978.0,578100.0,166863.0,stated,0.6659115884464398,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.1986680648720372,1.540066342303536,False,Medway,Medway,Within same LTA,Active / wheeling,Under 1 mile,1,18.0,15:00-19:00,Weekday,False,False,False,True,False,True,False,False,False,False,2,False,,15.0,2,1.0,20241122.0,19.0,7.0,7.0
6438575438,$trip1pipe,leisure,2024-11-19,Tuesday,10.0,Car/ van (as the driver),154.904253,105.59809,95.0,7,626576.0,140212.0,496420.0,158511.0,stated,1.056046601343934,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,131.4360595004278,1.1785521689312044,False,Kent,Surrey,Between TfSE LTAs,Car / van,50 to <100 miles,7,10.0,10:00-15:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,4,7.0,20241119.0,11.0,6.0,13.0
6438580784,$trip1pipe,commute,2024-11-21,Thursday,9.0,Walking,2.718937,32.627244000000005,1.5,2,473039.0,172544.0,471655.0,173552.0,stated,0.4701260211418855,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.7121682160348617,1.588008102554708,False,Reading,Reading,Within same LTA,Active / wheeling,1 to <2 miles,2,9.0,06:00-10:00,Weekday,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,2,2.0,20241121.0,10.0,10.0,10.0
6438592854,$trip1pipe,shopping,2024-11-24,Sunday,9.0,Walking,0.241607,2.899284,0.0,1,500199.0,149880.0,500166.0,149714.0,stated,1.1278687996615189,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.1692483382488584,1.427529525546935,False,Surrey,Surrey,Within same LTA,Active / wheeling,Under 1 mile,1,9.0,06:00-10:00,Weekend,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,7,1.0,20241124.0,10.0,13.0,13.0
6438602648,$trip1pipe,shopping,2024-11-20,Wednesday,10.0,Car/ van (as the driver),4.648978,9.146492,2.5,3,484049.0,161549.0,486372.0,158973.0,stated,0.3395542145888387,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.46873247743322,1.3402526802643868,False,Bracknell Forest,Surrey,Between TfSE LTAs,Car / van,2 to <5 miles,3,10.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,7,3.0,20241120.0,11.0,1.0,13.0
6438604932,$trip1pipe,commute,2024-11-18,Monday,8.0,Car/ van (as the driver),14.593839,17.586936,9.0,4,637556.0,153705.0,628815.0,158769.0,stated,1.0788838538549108,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,10.101939269269046,1.444657170370811,False,Kent,Kent,Within same LTA,Car / van,5 to <10 miles,4,8.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,2,4.0,20241118.0,9.0,6.0,6.0
6438604944,$trip1pipe,commute,2024-11-27,Wednesday,8.0,Car/ van (as the driver),11.568642,16.123293,7.0,4,567166.0,144633.0,558248.0,145489.0,stated,1.7051524847704842,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,8.958987666025665,1.2912889749665226,False,Kent,Kent,Within same LTA,Car / van,5 to <10 miles,4,8.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,2,4.0,20241127.0,9.0,6.0,6.0
6438604964,$trip1pipe,leisure,2024-11-21,Thursday,2.0,Car/ van (as the driver),,,0.0,0,,,,,stated,1.41949834136427,1,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Car / van,,0,2.0,00:00-06:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,4,,20241121.0,3.0,,
6438604970,$trip1pipe,shopping,2024-11-23,Saturday,12.0,Walking,,,0.0,0,,,,,stated,1.669058703474856,1,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Active / wheeling,,0,12.0,10:00-15:00,Weekend,False,False,False,True,False,False,False,False,False,False,1,False,,15.0,7,,20241123.0,13.0,,
6438604982,$trip1pipe,leisure,2024-11-23,Saturday,12.0,Car/ van (as the driver),90.455179,61.10768,55.0,7,470108.0,110250.0,408573.0,91178.0,stated,1.4741607871205047,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,64.42280193378738,1.4040863837771016,False,Hampshire,Outside TfSE,Outbound,Car / van,50 to <100 miles,7,12.0,10:00-15:00,Weekend,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,4,7.0,20241123.0,13.0,4.0,8.0
6438604986,$trip1pipe,shopping,2024-11-19,Tuesday,12.0,Car/ van (as the driver),3.928786,5.747904,2.0,3,457279.0,99795.0,455519.0,102434.0,stated,1.6137052318767042,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.1720531206144704,1.2385624863807263,False,Hampshire,Hampshire,Within same LTA,Car / van,2 to <5 miles,3,12.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,3,True,Part of validated chain,2.0,7,3.0,20241119.0,13.0,4.0,4.0
6438604986,$trip2pipe,personal business,2024-11-19,Tuesday,16.0,Car/ van (as the driver),1.356636,2.176752,0.5,1,455519.0,102434.0,455197.0,103553.0,stated,1.6137052318767042,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.1644075746919549,1.1650868900942175,False,Hampshire,Hampshire,Within same LTA,Car / van,Under 1 mile,1,16.0,15:00-19:00,Weekday,True,True,False,False,False,True,False,True,False,False,3,True,Part of validated chain,2.0,6,1.0,20241119.0,17.0,4.0,4.0
6438604986,$trip3pipe,other,2024-11-19,Tuesday,17.0,Car/ van (as the driver),5.299491,7.816686,3.0,3,455197.0,103553.0,457279.0,99795.0,stated,1.6137052318767042,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,4.296194595220286,1.2335314154288837,False,Hampshire,Hampshire,Within same LTA,Car / van,2 to <5 miles,3,17.0,15:00-19:00,Weekday,True,True,False,False,False,True,False,True,False,False,3,True,Part of validated chain,2.0,5,3.0,20241119.0,18.0,4.0,4.0
6438605076,$trip1pipe,commute,2024-11-23,Saturday,7.0,Public bus service,8.034115,19.281876,5.0,3,525007.0,106401.0,531452.0,104049.0,stated,0.6009650164411316,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,6.860752801260223,1.1710252843571696,False,Brighton and Hove,Brighton and Hove,Within same LTA,Public transport,2 to <5 miles,3,7.0,06:00-10:00,Weekend,False,False,False,False,True,True,False,False,False,False,1,False,,11.0,2,3.0,20241123.0,8.0,2.0,2.0
6438605088,$trip1pipe,leisure,2024-11-18,Monday,9.0,Car/ van (as the driver),2.376329,6.185253,1.5,2,525713.0,106825.0,524339.0,105685.0,stated,0.6695090560978119,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.7853503857786572,1.3310154796105165,False,Brighton and Hove,West Sussex,Between TfSE LTAs,Car / van,1 to <2 miles,2,9.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,6,True,Part of validated chain,2.0,4,2.0,20241118.0,10.0,2.0,15.0
6438605088,$trip2pipe,personal business,2024-11-18,Monday,11.0,Car/ van (as the driver),0.475824,1.050065,0.0,1,524339.0,105685.0,524229.0,105333.0,stated,0.6695090560978119,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.3687872015132846,1.290240003035625,False,West Sussex,West Sussex,Within same LTA,Car / van,Under 1 mile,1,11.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,6,True,Part of validated chain,2.0,6,1.0,20241118.0,12.0,15.0,15.0
6438605088,$trip3pipe,leisure,2024-11-18,Monday,12.0,Car/ van (as the driver),0.906043,1.899249,0.5,1,524229.0,105333.0,523534.0,105347.0,stated,0.6695090560978119,3,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.6951409928928087,1.3033945764434476,False,West Sussex,West Sussex,Within same LTA,Car / van,Under 1 mile,1,12.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,6,True,Part of validated chain,2.0,4,1.0,20241118.0,13.0,15.0,15.0
